idx,population,city,country,latitude,longitude
3006,132144,Belovo,Russia,54.416667,86.3
3007,132115,Jyväskylä,Finland,62.244747,25.747218
3008,132078,al-Hawiyya,Saudi-Arabia,21.441111,40.4975
3009,132018,Blitar,Indonesia,-8.094785,112.172828
3010,131938,Greater Darwin,Australia,-12.462827,130.841777
3011,131885,Olathe,USA,38.8843,-94.8188
3012,131854,Tychy,Poland,50.121801,19.020002
3013,131809,Rabak,Sudan,13.18,32.74
3014,131800,Chaghcharan,Afghanistan,34.5225,65.251667
3015,131630,Simões Filho,Brazil,-12.786382,-38.401105
3016,131527,Ozamiz,Philippines,8.15,123.85
3017,131513,Jijel,Algeria,36.801305,5.769613
3018,131512,Jizzakh,Uzbekistan,40.115833,67.842222
3019,131450,Gölcük,Turkey,40.702207,29.875735
3020,131360,Trà Vinh,Vietnam,9.933333,106.35
3021,131356,Araucária,Brazil,-25.604653,-49.384863
3022,131283,Phichit,Thailand,16.274088,100.334699
3023,131269,Varginha,Brazil,-21.549313,-45.419179
3024,131250,Yenakiieve,Ukraine,48.2259,38.203245
3025,131224,Sterling Heights,USA,42.5812,-83.0303
3026,131187,Shinyanga,Tanzania,-3.68,33.41
3027,131150,Torbat-e-heydariyeh,Iran,35.274682,59.221546
3028,131067,Sabhar,Bangladesh,23.844167,90.251111
3029,131024,Dąbrowa Górnicza,Poland,50.32169,19.194913
3030,131016,Valle de la Pascua,Venezuela,9.221718,-65.979481
3031,131014,Abbottabad,Pakistan,34.16875,73.221498
3032,131000,Uromi,Nigeria,"6,740","6,305"
3033,130992,Ferrara,Italy,44.838124,11.619787
3034,130960,Enschede,Netherlands,52.221537,6.893662
3035,130946,Larissa,Greece,39.639022,22.419125
3036,130820,Cartago,Colombia,4.750284,-75.915379
3037,130790,Daska,Pakistan,32.333333,74.35
3038,130660,New Haven,USA,41.3108,-72.925
3039,130517,Ninh Bình,Vietnam,20.212997,105.92299
3040,130295,Toledo,Brazil,-24.685556,-53.697777
3041,130288,Miramar,USA,25.977,-80.3358
3042,130271,Praia,Cabo Verde,"14,919","-23,515"
3043,130255,Otaru,Japan,43.197642,140.993731
3044,130035,Manzanillo,Mexico,19.050536,-104.309464
3045,130026,Kadoma,Japan,34.738723,135.573194
3046,129981,San Carlos,Philippines,10.44781,123.264201
3047,129922,Guasdualito,Venezuela,7.246667,-70.729167
3048,129883,Sinnar al-Madina,Sudan,13.6,33.58
3049,129706,Epworth,Zimbabwe,-17.889444,31.161389
3050,129667,Embu,Kenya,-0.54,37.49
3051,129646,Gazipur,Bangladesh,23.9980797,90.4229848
3052,129637,Fujieda,Japan,34.870106,138.253839
3053,129580,Uruguaiana,Brazil,-29.761951,-57.091362
3054,129522,Zaraza,Venezuela,9.35076,-65.326122
3055,129509,Santa Lucía,Venezuela,6.25952,-75.57358
3056,129424,San Jose,Philippines,15.783333,121
3057,129418,Khoramshahr,Iran,30.425622,48.189118
3058,129388,Aizuwakamatsu,Japan,37.507888,139.93032
3059,129361,Pakpattan,Pakistan,30.345,73.385
3060,129301,Fusagasugá,Colombia,4.31207,-74.35759
3061,129273,Palopo,Indonesia,-2.975716,120.135835
3062,129265,Apucarana,Brazil,-23.525334,-51.444726
3063,129246,Ciudad Delgado,El Salvador,13.756479,-89.165838
3064,129245,Bat Yam,Israel,32.013186,34.748019
3065,129242,Ji-Paraná,Brazil,-10.888287,-61.929111
3066,129201,Prabumulih,Indonesia,-3.432266,104.239594
3067,129194,Karatsu,Japan,33.446216,129.967711
3068,129194,Naogaon,Bangladesh,24.8080915,88.9452389
3069,129161,Cametá,Brazil,-2.247948,-49.498276
3070,129136,Ingolstadt,Germany,48.7630165,11.4250395
3071,129118,Düzce,Turkey,40.843849,31.15654
3072,129075,Šiauliai,Lithuania,55.934909,23.313682
3073,129030,Waco,USA,31.5601,-97.186
3074,129011,Zacatecas,Mexico,22.774306,-102.587374
3075,128956,Misato,Japan,35.841206,139.884676
3076,128930,Unaiza,Saudi-Arabia,26.086286,43.985944
3077,128927,Bahawalnagar,Pakistan,30,73.25
3078,128848,Bern,Switzerland,46.947922,7.444608
3079,128812,Tando Adam,Pakistan,25.75199,68.641861
3080,128757,Angren,Uzbekistan,41.016667,70.133333
3081,128750,Körfez,Turkey,40.762527,29.777346
3082,128731,Thousand Oaks,USA,34.1933,-118.8742
3083,128686,Opole,Poland,50.675107,17.921298
3084,128506,Gagnoa,Côte d'Ivoire,"6,137","-5,957"
3085,128503,Cagua,Venezuela,10.183056,-67.45
3086,128458,Pollachi,India,10.657274,77.010669
3087,128429,Cedar Rapids,USA,41.967,-91.6778
3088,128421,Okinawa,Japan,26.334427,127.805583
3089,128400,Győr,Hungary,47.687457,17.650397
3090,128369,Stavanger,Norway,58.969976,5.733107
3091,128358,Cam Ranh,Vietnam,11.913611,109.136944
3092,128357,Táriba,Venezuela,7.81935,-72.223881
3093,128273,Ōshū,Japan,39.144454,141.139234
3094,128201,Wałbrzych,Poland,50.784009,16.284355
3095,128130,Khanna,India,30.697852,76.211229
3096,128108,Neemuch,India,24.45,74.87
3097,127999,Charleston,USA,32.8179,-79.9589
3098,127982,Hawalli,Kuwait,29.333,48.029
3099,127953,Płock,Poland,52.546345,19.706536
3100,127931,Palwal,India,28.148736,77.332026
3101,127892,Kruševac,Serbia,43.575755,21.331051
3102,127857,Khairpur,Pakistan,27.489581,68.761701
3103,127763,Visalia,USA,36.3272,-119.3234
3104,127757,Minoh,Japan,34.826997,135.470483
3105,127757,Jīmma,Ethiopia,7.68,36.85
3106,127732,Elbląg,Poland,54.156061,19.40449
3107,127726,Kirishima,Japan,31.91706,130.880043
3108,127679,Topeka,USA,39.0362,-95.6948
3109,127661,Araras,Brazil,-22.373143,-47.371249
3110,127657,Crato,Brazil,-7.232455,-39.410106
3111,127582,Zama,Japan,35.488937,139.390955
3112,127569,Metro,Indonesia,-5.116667,105.3
3113,127558,Elizabeth,USA,40.6663,-74.1935
3114,127500,Dunedin,New Zealand,-45.87876,170.502798
3115,127488,Gainesville,USA,29.6788,-82.3459
3116,127474,Ōmuta,Japan,33.030218,130.446182
3117,127359,Thornton,USA,39.918,-104.9454
3118,127345,Beppu,Japan,33.267021,131.448867
3119,127226,Facatativá,Colombia,4.86836,-74.33927
3120,127174,Siirt,Turkey,37.935547,41.936827
3121,127173,Yasothon,Thailand,15.792641,104.145283
3122,127171,Rio das Ostras,Brazil,-22.517878,-41.947912
3123,127125,Palanpur,India,24.174051,72.433099
3124,127035,Roseville,USA,38.7657,-121.3032
3125,126902,Asaka,Japan,35.797199,139.593941
3126,126884,Cherkessk,Russia,44.216667,42.05
3127,126874,Nkongsamba,Cameroon,4.96,9.93
3128,126817,Sinop,Brazil,-11.869609,-55.502727
3129,126811,Andimeshk,Iran,32.439871,48.354233
3130,126810,Bắc Giang,Vietnam,21.301495,106.62913
3131,126729,Serpukhov,Russia,54.917956,37.422996
3132,126700,Carrollton,USA,32.9884,-96.8998
3133,126631,Ituzaingó,Argentina,-34.657024,-58.675398
3134,126604,Coral Springs,USA,26.2708,-80.2593
3135,126574,Zubair,Iraq,30.383333,47.7
3136,126507,"Veracruz, Boca del Río Municipality",Mexico,19.173773,-96.134224
3137,126479,Guntakal,India,15.167409,77.373624
3138,126460,Trois-Rivières,Canada,46.34324,-72.543283
3139,126456,Stamford,USA,41.0799,-73.546
3140,126276,Slough,United Kingdom,51.510538,-0.595041
3141,126181,Simi Valley,USA,34.2669,-118.7485
3142,126143,Mati,Philippines,6.943763,126.246748
3143,126105,Cubatão,Brazil,-23.885171,-46.420483
3144,126092,Kati,Mali,"12,735","-8,062"
3145,126035,Ebina,Japan,35.454247,139.389353
3146,126000,Mihtarlam,Afghanistan,34.674256,70.211068
3147,125962,Pococi,Costa Rica,10.423088,-83.719914
3148,125880,Concord,USA,37.9722,-122.0016
3149,125847,Daitō,Japan,34.702897,135.614625
3150,125808,Pinhais,Brazil,-25.426151,-49.183877
3151,125800,Batumi,Georgia,41.638611,41.637222
3152,125787,Krasnogorsk,Russia,55.833333,37.316667
3153,125787,Gorzów Wielkopolski,Poland,52.732529,15.23693
3154,125610,Mogok,Myanmar,"22,93","96,51"
3155,125528,Nefteyugansk,Russia,61.098064,72.581647
3156,125528,Nabadwip,India,23.403645,88.367639
3157,125451,Urdaneta,Philippines,15.975803,120.570693
3158,125447,Kidapawan,Philippines,7.010607,125.091134
3159,125408,San Nicolás de los Arroyos,Argentina,-33.333333,-60.216667
3160,125353,Santa Cruz do Sul,Brazil,-29.870786,-51.179231
3161,125350,Udupi,India,13.337115,74.746596
3162,125345,Jagdalpur,India,19.07,82.03
3163,125300,Napier-Hastings,New Zealand,-39.492844,176.912018
3164,125274,Matsubara,Japan,34.577848,135.551806
3165,125246,Cachoeirinha,Brazil,-29.904794,-51.072884
3166,125183,Motihari,India,26.65,84.916667
3167,125178,Chishtian,Pakistan,29.796406,72.864638
3168,125083,Tabaco,Philippines,13.324096,123.645139
3169,125017,Hartford,USA,41.766,-72.6833
3170,125000,Bwari,Nigeria,"9,278","7,371"
3171,124892,KiryuKiryū,Japan,36.390668,139.060406
3172,124773,Narita,Japan,35.785054,140.322111
3173,124698,Würzburg,Germany,49.7780356,9.94348042365
3174,124679,Kraljevo,Serbia,43.723848,20.687254
3175,124679,Kashihara,Japan,34.509436,135.792651
3176,124650,Mocuba,Mozambique,-16.85,36.983333
3177,124644,Ciudad Valles,Mexico,22.15647,-100.985541
3178,124623,Guadalupe,Mexico,25.725176,-100.184465
3179,124557,Balneário Camboriú,Brazil,-26.991402,-48.631234
3180,124550,Amersfoort,Netherlands,52.156111,5.387827
3181,124435,Kent,USA,47.3853,-122.2169
3182,124370,Conselheiro Lafaiete,Brazil,-20.690251,-43.797622
3183,124323,Marand,Iran,38.425117,45.769636
3184,124316,Resende,Brazil,-22.370795,-44.503352
3185,124291,Kitami,Japan,43.804065,143.895865
3186,124288,Novocheboksarsk,Russia,56.103603,47.506507
3187,124276,Lafayette,USA,30.2116,-92.0314
3188,124245,Pilibhit,India,28.63,79.8
3189,124173,Calapan,Philippines,13.377094,121.164571
3190,124098,Rudni,Kazakhstan,52.971843,63.112833
3191,124003,Krasnyi Luch,Ukraine,48.140955,38.926181
3192,123933,Midland,USA,32.0299,-102.1097
3193,123885,Sunyani,Ghana,"7,333","-2,333"
3194,123825,Santana de Parnaíba,Brazil,-23.442924,-46.924829
3195,123777,Dimapur,India,25.92,93.73
3196,123767,Shahreza,Iran,32.005502,51.857164
3197,123743,Kisarazu,Japan,35.382635,139.933487
3198,123720,Nakhon Phanom,Thailand,17.392039,104.769551
3199,123662,Tam Kỳ,Vietnam,15.549063,108.501068
3200,123657,Siracusa,Italy,37.075474,15.286586
3201,123616,Heredia,Costa Rica,10.473523,-84.016742
3202,123613,Itapipoca,Brazil,-3.492698,-39.60015
3203,123596,Ranong,Thailand,9.95287,98.608464
3204,123546,Surprise,USA,33.6706,-112.4527
3205,123533,Jamalpur,Bangladesh,24.9271193,89.9445529
3206,123512,Kusatsu,Japan,35.015542,135.960483
3207,123484,Mohali,India,30.704649,76.717873
3208,123477,Magangué,Colombia,9.20925,-74.76452
3209,123329,Niihama,Japan,33.947996,133.294341
3210,123293,Ilopango,El Salvador,13.7,-89.116667
3211,123255,Relizane,Algeria,35.733333,0.55
3212,123205,Gloucester,United Kingdom,51.864245,-2.238156
3213,123155,Ichinoseki,Japan,38.934784,141.126755
3214,123114,Punta Arenas,Chile,-53.154478,-70.916476
3215,123099,Denton,USA,33.2151,-97.1417
3216,123081,Miandoab,Iran,36.969444,46.102778
3217,123034,Sano,Japan,36.321145,139.582475
3218,123000,Mubi,Nigeria,"10,270","13,265"
3219,122916,Pancevo,Serbia,44.874,20.647567
3220,122896,Payakumbuh,Indonesia,-0.233333,100.633333
3221,122686,Sakakah,Saudi-Arabia,29.969722,40.2
3222,122668,São Mateus,Brazil,-18.726088,-39.837928
3223,122627,San Pedro Garza García,Mexico,25.657345,-100.40175
3224,122568,Vĩnh Yên,Vietnam,21.305737,105.593045
3225,122545,Murom,Russia,55.566667,42.033333
3226,122508,Zrenjanin,Serbia,45.381561,20.368574
3227,122500,Rustavi,Georgia,41.533333,45
3228,122457,Wolfsburg,Germany,52.4205588,10.7861682
3229,122443,Campo Largo,Brazil,-25.464812,-49.519377
3230,122362,Guelph,Canada,43.544805,-80.248167
3231,122335,Cauayan,Philippines,16.916624,121.787924
3232,122326,Toungoo,Myanmar,"18,95","96,42"
3233,122326,Sadulpur,India,28.635344,75.382024
3234,122307,Rajapalayam,India,11.814668,79.557737
3235,122216,Boca Chica,Dominican Republic,18.452935,-69.606561
3236,122205,Tondabayashi,Japan,34.504541,135.601288
3237,122201,Bor,Russia,56.35,44.083333
3238,122154,Umm Qasr,Iraq,30.057839,47.910869
3239,122131,Pabna,Bangladesh,24.005,89.25
3240,122122,Fujinomiya,Japan,35.221418,138.614952
3241,122044,Jaranwala,Pakistan,31.333333,73.416667
3242,122032,Wadi as-Sir,Jordan,31.956578,35.945695
3243,122031,Edfu,Egypt,24.977778,32.873333
3244,122020,Maranguape,Brazil,-3.892449,-38.684752
3245,121992,Dharmavaram,India,14.413745,77.712619
3246,121976,Gyumri (Leninakan),Armenia,40.754709,43.83184
3247,121716,Hội An,Vietnam,15.880058,108.338047
3248,121701,Negombo,Sri Lanka,7.206086,79.87929
3249,121670,Colatina,Brazil,-19.519037,-40.622345
3250,121610,Kashipur,India,29.210423,78.961885
3251,121610,Aalborg,Denmark,57.04882,9.921747
3252,121500,Bagé,Brazil,-31.329474,-54.106713
3253,121486,Hưng Yên,Vietnam,20.852571,106.016997
3254,121479,Uhta,Russia,63.566667,53.7
3255,121470,Naucalpan,Mexico,19.432608,-99.133208
3256,121430,San Juan,Philippines,14.599415,121.036889
3257,121358,Sivakasi,India,9.45,77.8
3258,121350,Phủ Lý,Vietnam,20.536363,105.90683
3259,121341,Orekhovo-Zuevo,Russia,55.8,38.966667
3260,121096,Victorville,USA,34.5277,-117.3536
3261,121049,Pitalito,Colombia,1.78835,-76.05539
3262,121040,Derince,Turkey,40.765511,29.832581
3263,120999,Silay,Philippines,10.752818,123.087562
3264,120982,Butwal,Nepal,27.7,83.45
3265,120960,Watford,United Kingdom,51.656489,-0.39032
3266,120948,Araruama,Brazil,-22.912068,-42.315633
3267,120944,Fresnillo,Mexico,22.770925,-102.583254
3268,120940,Ebetsu,Japan,43.110642,141.55717
3269,120936,Ampang/Ulu Kelang,Malaysia,3.179095,101.773562
3270,120883,Dumaguete,Philippines,9.30684,123.305447
3271,120861,Mariara,Venezuela,10.293611,-67.711111
3272,120844,Orizaba,Mexico,18.843843,-97.100706
3273,120822,Huaraz,Peru,-9.526115,-77.528779
3274,120774,Nikopol,Ukraine,47.56746,34.394815
3275,120750,Dimitrovgrad,Russia,54.226979,49.568457
3276,120738,Metz,France,49.119309,6.175716
3277,120729,Preston,United Kingdom,53.763201,-2.70309
3278,120719,Chía,Colombia,4.85933,-74.02783
3279,120678,Florencio Varela,Argentina,-34.796581,-58.276012
3280,120650,Agualva-Cacém,Portugal,38.770755,-9.291309
3281,120473,Evpatoriya,Ukraine,45.19045,33.366867
3282,120460,Dipolog,Philippines,8.566667,123.333333
3283,120440,Włocławek,Poland,52.64833,19.067736
3284,120414,Darjiling,India,27.036007,88.262675
3285,120398,Talcahuano,Chile,-36.723928,-73.113099
3286,120331,Yaizu,Japan,34.864362,138.315371
3287,120310,Evansville,USA,37.9877,-87.5347
3288,120305,Marituba,Brazil,-1.364854,-48.336659
3289,120245,Santa Clara,USA,37.3646,-121.9679
3290,120217,Severodonetsk,Ukraine,48.933333,38.5
3291,120204,Monza,Italy,45.5845,9.274449
3292,120196,Mojokerto,Indonesia,-7.468136,112.437064
3293,120124,Bragança,Brazil,-1.05044,-46.768235
3294,120099,Abilene,USA,32.4545,-99.7381
3295,120055,Dschang,Cameroon,5.45,10.06
3296,120004,Guelma,Algeria,36.45,7.433333
3297,120000,Malakal,Sudan,9.52,31.65
3298,119980,Athens,USA,33.9496,-83.3701
3299,119962,Codó,Brazil,-4.492487,-43.893732
3300,119915,Dharan,Nepal,26.816667,87.266667
3301,119898,Bolu,Turkey,40.739479,31.611561
3302,119808,Fürth,Germany,49.4772631,10.9896165
3303,119768,Kōnosu,Japan,36.069247,139.514045
3304,119744,Yala,Thailand,6.541147,101.280395
3305,119725,Lysychansk,Ukraine,48.916667,38.4
3306,119719,Brusque,Brazil,-27.016151,-48.833543
3307,119644,Ribeirão Pires,Brazil,-23.70815,-46.418255
3308,119598,Ahmadpur East,Pakistan,29.15,71.266667
3309,119418,Cork,Ireland,51.896892,-8.486316
3310,119397,Rehovot,Israel,31.892773,34.811272
3311,119371,Berdyansk,Ukraine,46.753612,36.805732
3312,119358,Fao,Iraq,29.988505,48.446858
3313,119252,Danao,Philippines,10.54175,123.952703
3314,119230,Menemen,Turkey,38.607201,27.06741
3315,119218,Ulm,Germany,48.398312,9.9910464
3316,119203,Offenbach am Main,Germany,50.0887662,8.7662861
3317,119071,Maribor,Slovenia,46.55465,15.645881
3318,119056,Santa Coloma de Gramenet,Spain,41.444588,2.210322
3319,118998,Bau-Bau,Indonesia,-5.416996,122.695547
3320,118946,Latina,Italy,41.467567,12.903597
3321,118945,Mopti,Mali,"14,492","-4,192"
3322,118864,Sertãozinho,Brazil,-21.13967,-47.973277
3323,118853,Catanduva,Brazil,-21.12714,-48.986823
3324,118837,Vallejo,USA,38.1079,-122.2639
3325,118832,Ashqelon,Israel,31.668789,34.574252
3326,118820,Dordrecht,Netherlands,51.813298,4.690093
3327,118801,Kokubunji,Japan,35.700256,139.480257
3328,118748,Mataró,Spain,41.538112,2.444741
3329,118707,Zielona Góra,Poland,51.935621,15.506186
3330,118660,Kakegawa,Japan,34.772975,138.012661
3331,118652,Kajang dan Sungai Chua,Malaysia,2.91795,101.771278
3332,118618,Mit Ghamr,Egypt,30.71216,31.279849
3333,118614,Miramar,Mexico,24.26694,-98.836275
3334,118591,Toda,Japan,35.817604,139.677977
3335,118577,Allentown,USA,40.594,-75.4782
3336,118521,Barretos,Brazil,-20.551079,-48.575434
3337,118496,Chikkamagaluru,India,13.315258,75.775402
3338,118468,Iguala,Mexico,18.340084,-99.546835
3339,118423,La Concepción,Venezuela,10.639942,-71.833414
3340,118378,Guaratinguetá,Brazil,-22.817973,-45.19285
3341,118323,Paulo Afonso,Brazil,-9.392537,-38.196988
3342,118312,Valinhos,Brazil,-22.969647,-47.004018
3343,118295,Tarnów,Poland,50.012101,20.985841
3344,118289,Gudivada,India,16.43,80.99
3345,118281,Habikino,Japan,34.554557,135.584739
3346,118267,Zipaquirá,Colombia,5.02554,-73.98846
3347,118227,Magelang,Indonesia,-7.46398,110.222427
3348,118202,Baleshwar Town,India,21.494977,86.942658
3349,118197,Norman,USA,35.2406,-97.3453
3350,118195,Mancherial,India,18.867874,79.46394
3351,118163,Hovsgol,Mongolia,50.220448,100.321377
3352,118122,Heilbronn,Germany,49.1422908,9.2186549
3353,118071,Delicias,Mexico,28.192974,-105.471086
3354,118070,Leiden,Netherlands,52.160114,4.49701
3355,118056,Guarapari,Brazil,-20.550391,-40.398954
3356,118000,Azare,Nigeria,"11,672","10,194"
3357,118000,Ekpoma,Nigeria,"6,737","6,140"
3358,117949,Nevinnomyssk,Russia,44.633333,41.933333
3359,117927,Handa,Japan,34.891431,136.913071
3360,117916,Innsbruck,Austria,47.269212,11.404102
3361,117908,Gingoog,Philippines,8.82299,125.097636
3362,117796,Beaumont,USA,30.0843,-94.1458
3363,117787,Kingston,Canada,44.231172,-76.485954
3364,117754,Pforzheim,Germany,48.8908846,8.7029532
3365,117665,Magway,Myanmar,"20,14","94,92"
3366,117632,Turgutlu,Turkey,38.504238,27.70442
3367,117600,Tauranga,New Zealand,-37.687797,176.16513
3368,117600,Ciudad de Villa de Álvarez,Mexico,19.263763,-103.74609
3369,117546,Hà Tĩnh,Vietnam,18.294378,105.674525
3370,117487,Higashiōmi,Japan,35.18462,136.162201
3371,117476,Upata,Venezuela,8.009306,-62.401554
3372,117457,Jandira,Brazil,-23.484838,-46.858222
3373,117419,Perpignan,France,42.688659,2.894833
3374,117374,Itaguaí,Brazil,-22.871229,-43.774794
3375,117352,Kamyshin,Russia,50.083333,45.4
3376,117340,Maastricht,Netherlands,50.851368,5.690973
3377,117327,Bruges,Belgium,51.209348,3.2247
3378,117320,Srikakulam,India,18.296975,83.896781
3379,117283,Malambo,Colombia,10.81671,-74.81616
3380,117262,Rotherham,United Kingdom,53.432604,-1.363501
3381,117240,Independence,USA,39.0853,-94.3513
3382,117184,Tarragona,Spain,41.118883,1.244491
3383,117167,Adilabad,India,19.67,78.53
3384,117143,Birigui,Brazil,-21.305847,-50.34032
3385,117097,Bukittinggi,Indonesia,-0.305556,100.369167
3386,117093,Izeh,Iran,31.815823,49.883807
3387,117044,Murfreesboro,USA,35.8522,-86.4161
3388,117025,Ann Arbor,USA,42.2756,-83.7313
3389,117006,Springfield,USA,39.7639,-89.6708
3390,116948,Ahuachapan,El Salvador,13.925949,-89.841138
3391,116914,Besançon,France,47.237829,6.024054
3392,116898,Orsha,Belarus,54.507148,30.411955
3393,116891,Göttingen,Germany,51.5327604,9.9352051
3394,116768,Berkeley,USA,37.8667,-122.2991
3395,116745,Itabira,Brazil,-19.653923,-43.233422
3396,116714,Yavatmal,India,20.388794,78.120407
3397,116706,Votorantim,Brazil,-23.541178,-47.436722
3398,116664,Bandar-e-Anzali,Iran,37.475192,49.449701
3399,116631,Lorica,Colombia,9.26928,-75.82682
3400,116626,Port-Gentil,Gabon,-0.72,8.77
3401,116618,MALÉ,Maldives,4.175496,73.509347
3402,116513,Peoria,USA,40.7523,-89.6171
3403,116506,Vespasiano,Brazil,-19.691408,-43.932822
3404,116467,Termez,Uzbekistan,37.216667,67.283333
3405,116454,Barnala,India,30.381945,75.546798
3406,116393,Hōfu,Japan,34.053435,131.56897
3407,116366,Sri Jayawardanapura Kotte,Sri Lanka,6.89407,79.902478
3408,116355,Nagaon,India,26.346371,92.684043
3409,116340,Seversk,Russia,56.6,84.85
3410,116329,Narasaraopet,India,16.235351,80.047904
3411,116326,Torbalı,Turkey,38.177841,27.35334
3412,116319,Bandırma,Turkey,40.35946,27.979227
3413,116289,Rionegro,Colombia,6.25238,-75.42962
3414,116288,Provo,USA,40.2453,-111.6448
3415,116286,Pescara,Italy,42.46179,14.21609
3416,116215,Darwin,Australia,-12.462827,130.841777
3417,116200,Nyíregyháza,Hungary,47.949532,21.724405
3418,116110,Botoşani,Romania,47.748611,26.669444
3419,116064,Aïn Béïda,Algeria,35.798286,7.39249
3420,116055,Bottrop,Germany,51.5241065,6.9271641
3421,115908,Raigarh,India,21.9,83.4
3422,115878,Vehari,Pakistan,30.041944,72.352778
3423,115871,Marbella,Spain,36.510071,-4.882447
3424,115858,Sergiev Posad,Russia,56.3,38.133333
3425,115708,El Monte,USA,34.0746,-118.0291
3426,115693,Paço do Lumiar,Brazil,-2.538439,-44.08515
3427,115633,Nasushiobara,Japan,36.961676,140.046122
3428,115632,Araguari,Brazil,-18.667656,-48.199031
3429,115609,Gudalajara de Buga,Colombia,3.87172,-76.29715
3430,115604,Panevėžys,Lithuania,55.734792,24.357477
3431,115603,Saidpur,Bangladesh,25.7807923,88.8937144
3432,115595,Agadez,Niger,"16,964","7,990"
3433,115547,Kintanu,Democratic Republic of the Congo,-5.14,15.06
3434,115515,Tatuí,Brazil,-23.350632,-47.837548
3435,115505,Chorzów,Poland,50.297488,18.954573
3436,115473,Atbara,Sudan,17.7,33.98
3437,115470,Trindade,Brazil,-16.65343,-49.48091
3438,115405,Higashikurume,Japan,35.757945,139.529829
3439,115403,Várzea Paulista,Brazil,-23.209816,-46.847117
3440,115359,Ikoma,Japan,34.691974,135.700522
3441,115320,Recklinghausen,Germany,51.6143815,7.1978546
3442,115319,Kipushi,Democratic Republic of the Congo,-11.77,27.25
3443,115290,Quibdo,Colombia,5.47016,-76.62604
3444,115287,Šabac,Serbia,44.748861,19.690788
3445,115278,Roorkee,India,29.854263,77.888
3446,115276,Columbia,USA,38.9479,-92.3261
3447,115184,Hatsukaichi,Japan,34.355102,132.336632
3448,115116,Koganei,Japan,35.701717,139.490227
3449,115084,Goicoechea,Costa Rica,9.954669,-84.02203
3450,115052,Ciego de Avila,Cuba,21.932952,-78.566085
3451,115026,Lleida,Spain,41.61759,0.620015
3452,115019,Puntarenas,Costa Rica,9.977844,-84.829421
3453,115016,Bataisk,Russia,47.139761,39.737848
3454,115000,Badagry,Nigeria,"6,430","2,922"
3455,115000,Langtang,Nigeria,"9,160","9,799"
3456,114964,Sakata,Japan,38.921813,139.846003
3457,114963,San Fernando,Philippines,16.616667,120.316667
3458,114866,Tajimi,Japan,35.335019,137.121172
3459,114845,Kamalia,Pakistan,30.736162,72.666187
3460,114825,Ejido,Venezuela,8.549341,-71.242874
3461,114789,Uzhgorod,Ukraine,48.609513,22.300647
3462,114763,Čačak,Serbia,43.891414,20.350165
3463,114707,Jamundí,Colombia,3.09632,-76.60166
3464,114636,Valsad,India,20.599235,72.934245
3465,114626,Escuintla,Guatemala,14.300939,-90.788216
3466,114609,Pagar Alam,Indonesia,-4.016667,103.25
3467,114575,Ambikapur,India,23.135492,83.181786
3468,114472,Khenchela,Algeria,35.416667,7.133333
3469,114447,Giridih,India,24.182139,86.286951
3470,114428,Kawachinagano,Japan,34.451107,135.573097
3471,114332,Novy Urengoy,Russia,66.083333,76.683333
3472,114254,Chandausi,India,28.448051,78.77961
3473,114213,Sogamoso,Colombia,5.74722,-72.87384
3474,114205,Boulogne-Billancourt,France,48.839695,2.239912
3475,114167,Orléans,France,47.902964,1.909251
3476,114127,Mtwara,Tanzania,-10.28,40.18
3477,114108,Jahrom,Iran,28.5,53.560556
3478,114087,Uruma,Japan,26.427622,127.829257
3479,114074,Bayawan,Philippines,9.366667,122.8
3480,114007,Ciudad Cuauhtémoc,Mexico,28.611882,-106.06077
3481,114000,Auchi,Nigeria,"7,083","6,287"
3482,113993,Toliara,Madagascar,-23.35,43.666667
3483,113972,Lansing,USA,42.7098,-84.5562
3484,113836,Navojoa,Mexico,29.297225,-110.330881
3485,113833,Arapongas,Brazil,-23.352501,-51.491943
3486,113806,Purulia,India,23.332078,86.365208
3487,113749,Patan,India,23.849325,72.126626
3488,113726,Shchelkovo,Russia,55.916667,38
3489,113658,Fargo,USA,46.8652,-96.829
3490,113600,Sanda,Japan,34.888449,135.22997
3491,113555,Cap-Haitien,Haiti,19.737036,-72.206768
3492,113442,Cambridge,United Kingdom,52.205337,0.121817
3493,113426,South Kheetan,Kuwait,29.3,47.966667
3494,113249,Durrës,Albania,41.316667,19.45
3495,113242,Downey,USA,33.9382,-118.1309
3496,113197,Tila al-Ali,Jordan,31.956578,35.945695
3497,113181,Uíge,Angola,-7.61,15.05
3498,113143,Bergamo,Italy,45.698264,9.67727
3499,113128,El-Hawamdeyya,Egypt,29.89496,31.261209
3500,113127,Salto,Brazil,-23.205043,-47.291726
3501,113114,Almalyk,Uzbekistan,40.85,69.6
3502,113082,Guaymas,Mexico,27.919767,-110.916514
3503,113012,Bagaha,India,24.525509,85.066205
3504,112921,Jaén,Spain,37.779594,-3.784906
3505,112921,Barcarena,Brazil,-1.675673,-48.635224
3506,112917,Poá,Brazil,-23.541731,-46.308645
3507,112815,Shashemennē,Ethiopia,7.2,38.6
3508,112778,Ciudad de San Juan,Argentina,-31.527273,-68.521408
3509,112705,Satu Mare,Romania,47.79,22.89
3510,112659,Kyzyl,Russia,51.716667,94.45
3511,112625,Pare-Pare,Indonesia,-4.016667,119.623611
3512,112550,Mudon,Myanmar,"16,26","97,72"
3513,112543,Saijō,Japan,33.91985,133.181148
